Type,Title,Content,Sender_brand,Topic_category,Suspicion_level,LLM_likeness,Language_style,Phishing_technique,Is_Phishing,Model_Source,Text
E-mail,Twoje konto Netflix zostanie zamkniete,"Czesc, z przykroscia informujemy, ze Twoja ostatnia platnosc za subskrypcje Netflix zostala odrzucona przez bank, co uniemozliwia nam automatyczne przedluzenie dostepu do ulubionych filmow i seriali na kolejny okres rozliczeniowy. Jezeli nie zaktualizujesz metody platnosci w ciagu najblizszych 24 godzin, Twoje konto zostanie trwale usuniete wraz z historia ogladania, listami ulubionych oraz profilami uzytkownikow, ktorych nie bedzie mozna juz przywrocic. Nie pozwol, aby ominely Cie premiery tego miesiaca, dlatego prosimy o niezwloczne podjecie dzialania i zaktualizowanie danych karty kredytowej poprzez nasz bezpieczny formularz pod adresem: netflix-account-support-secure.net/update/91827364 . Proces aktualizacji zajmie tylko kilka minut i pozwoli Ci natychmiast wrocic do ogladania najlepszych produkcji bez zadnych przerw w dostepie do uslugi. W razie problemow z platnoscia skontaktuj sie ze swoim bankiem, aby wyjasnic przyczyne odrzucenia transakcji.",Inny,Payment / refund,4,4,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Twoje konto Netflix zostanie zamkniete
[CONTENT] Czesc, z przykroscia informujemy, ze Twoja ostatnia platnosc za subskrypcje Netflix zostala odrzucona przez bank, co uniemozliwia nam automatyczne przedluzenie dostepu do ulubionych filmow i seriali na kolejny okres rozliczeniowy. Jezeli nie zaktualizujesz metody platnosci w ciagu najblizszych 24 godzin, Twoje konto zostanie trwale usuniete wraz z historia ogladania, listami ulubionych oraz profilami uzytkownikow, ktorych nie bedzie mozna juz przywrocic. Nie pozwol, aby ominely Cie premiery tego miesiaca, dlatego prosimy o niezwloczne podjecie dzialania i zaktualizowanie danych karty kredytowej poprzez nasz bezpieczny formularz pod adresem: netflix-account-support-secure.net/update/91827364 . Proces aktualizacji zajmie tylko kilka minut i pozwoli Ci natychmiast wrocic do ogladania najlepszych produkcji bez zadnych przerw w dostepie do uslugi. W razie problemow z platnoscia skontaktuj sie ze swoim bankiem, aby wyjasnic przyczyne odrzucenia transakcji."
SMS,Brak,"Odbierz paczkę InPost! Aby uniknąć zwolnienia, potwierdź numer przesyłki pod https://inpost-verify.com/s/7K4P9M2L.",InPost,Parcel pickup,4,4,rushed-marketing,urgent verification + fake link,True,gpt-oss-20b,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Odbierz paczkę InPost! Aby uniknąć zwolnienia, potwierdź numer przesyłki pod https://inpost-verify.com/s/7K4P9M2L."
SMS,Brak,Trading 212: Twoj depozyt w wysokosci 1000 PLN zostal zaksiegowany. Mozesz juz inwestowac na globalnych rynkach. Powodzenia!,Trading 212,Investments,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] Trading 212
[TITLE] Brak
[CONTENT] Trading 212: Twoj depozyt w wysokosci 1000 PLN zostal zaksiegowany. Mozesz juz inwestowac na globalnych rynkach. Powodzenia!"
E-mail,Faktura za uslugi T-Mobile - luty 2025,"Czesc, Twoja faktura za uslugi T-Mobile nr F/2025/02/8291 jest gotowa. Kwota do zaplaty: 65,00 PLN. Termin platnosci: 12.02.2025. Fakture znajdziesz w zalaczniku PDF. Mozesz ja oplacic szybko w aplikacji Mój T-Mobile. Dziekujemy, ze korzystasz z naszych uslug! Zespol T-Mobile.",T-Mobile,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] T-Mobile
[TITLE] Faktura za uslugi T-Mobile - luty 2025
[CONTENT] Czesc, Twoja faktura za uslugi T-Mobile nr F/2025/02/8291 jest gotowa. Kwota do zaplaty: 65,00 PLN. Termin platnosci: 12.02.2025. Fakture znajdziesz w zalaczniku PDF. Mozesz ja oplacic szybko w aplikacji Mój T-Mobile. Dziekujemy, ze korzystasz z naszych uslug! Zespol T-Mobile."
SMS,Brak,"Allianz: Twoja polisa mieszkaniowa nr 293847 wygasa za 7 dni. Oplac skladke, aby zachowac ciaglosc ochrony. Link w mailu.",Allianz,Insurance,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] Allianz
[TITLE] Brak
[CONTENT] Allianz: Twoja polisa mieszkaniowa nr 293847 wygasa za 7 dni. Oplac skladke, aby zachowac ciaglosc ochrony. Link w mailu."
E-mail,Faktura VAT za zakupy w morele.net,"Dzien dobry, w zalaczeniu przesylamy fakture VAT nr 25/01/938201 za Twoje ostatnie zamowienie w sklepie morele.net. Dokument potwierdza zakup karty graficznej oraz akcesoriow. Prosimy o zachowanie faktury, gdyz jest ona podstawa do realizacji uprawnien gwarancyjnych. Status zamowienia mozesz sprawdzic w panelu klienta. Dziekujemy za zakupy i zapraszamy ponownie. Zespol Morele.",morele.net,Parcel tracking,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] morele.net
[TITLE] Faktura VAT za zakupy w morele.net
[CONTENT] Dzien dobry, w zalaczeniu przesylamy fakture VAT nr 25/01/938201 za Twoje ostatnie zamowienie w sklepie morele.net. Dokument potwierdza zakup karty graficznej oraz akcesoriow. Prosimy o zachowanie faktury, gdyz jest ona podstawa do realizacji uprawnien gwarancyjnych. Status zamowienia mozesz sprawdzic w panelu klienta. Dziekujemy za zakupy i zapraszamy ponownie. Zespol Morele."
SMS,Brak,Paczkomat InPost: Kod odbioru 3921. Paczka 628190293 czeka do jutra. Pozdrawiamy.,InPost,Parcel pickup,1,1,colloquial,brak,False,gemini_3,"[TYPE] SMS
[SENDER] InPost
[TITLE] Brak
[CONTENT] Paczkomat InPost: Kod odbioru 3921. Paczka 628190293 czeka do jutra. Pozdrawiamy."
E-mail,Paczka InPost - wymagana doplata,"Witaj, Twoja przesylka InPost o numerze 62819203948 zostala wstrzymana w sortowni. Powod: przekroczenie dopuszczalnych wymiarow gabarytu C. Aby kurier mogl doreczyc paczke, prosimy o doplate w wysokosci 3,99 PLN. Oplac roznice online: inpost-doplata-gabaryt-paczka.net/pay/10L2 . Brak wplaty w ciagu 24 godzin spowoduje zwrot paczki do nadawcy. Przepraszamy za utrudnienia.",InPost,Parcel tracking,4,3,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] InPost
[TITLE] Paczka InPost - wymagana doplata
[CONTENT] Witaj, Twoja przesylka InPost o numerze 62819203948 zostala wstrzymana w sortowni. Powod: przekroczenie dopuszczalnych wymiarow gabarytu C. Aby kurier mogl doreczyc paczke, prosimy o doplate w wysokosci 3,99 PLN. Oplac roznice online: inpost-doplata-gabaryt-paczka.net/pay/10L2 . Brak wplaty w ciagu 24 godzin spowoduje zwrot paczki do nadawcy. Przepraszamy za utrudnienia."
SMS,Brak,"PGE: Przypominamy o zaleglej fakturze na kwote 89,50 PLN. Brak wplaty do jutra spowoduje wszczecie procedury windykacyjnej. Link: pge-platnosci24.eu/f/10M3",Inny,Payment / refund,5,2,official-bureaucratic,fake payment demand,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] PGE: Przypominamy o zaleglej fakturze na kwote 89,50 PLN. Brak wplaty do jutra spowoduje wszczecie procedury windykacyjnej. Link: pge-platnosci24.eu/f/10M3"
E-mail,XTB: Zmiana godzin handlu,"Szanowny Inwestorze, informujemy o zmianie godzin handlu na instrumentach opartych o amerykanskie indeksy gieldowe w dniu 29.01.2025. Zmiana podyktowana jest swietem panstwowym w USA. Handel zakonczy sie wczesniej, o godzinie 21:00 czasu polskiego. Szczegolowy harmonogram dostepny jest na naszej stronie internetowej oraz w platformie xStation. Prosimy o dostosowanie swoich strategii inwestycyjnych. Dom Maklerski XTB.",XTB,Investments,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] E-mail
[SENDER] XTB
[TITLE] XTB: Zmiana godzin handlu
[CONTENT] Szanowny Inwestorze, informujemy o zmianie godzin handlu na instrumentach opartych o amerykanskie indeksy gieldowe w dniu 29.01.2025. Zmiana podyktowana jest swietem panstwowym w USA. Handel zakonczy sie wczesniej, o godzinie 21:00 czasu polskiego. Szczegolowy harmonogram dostepny jest na naszej stronie internetowej oraz w platformie xStation. Prosimy o dostosowanie swoich strategii inwestycyjnych. Dom Maklerski XTB."
SMS,Brak,PKO BP: Otrzymano przelew natychmiastowy Express Elixir. Kwota 800 PLN. Nadawca: Jan Nowak.,PKO BP,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] PKO BP
[TITLE] Brak
[CONTENT] PKO BP: Otrzymano przelew natychmiastowy Express Elixir. Kwota 800 PLN. Nadawca: Jan Nowak."
SMS,Brak,"Vinted: Twoje srodki zostaly zablokowane. Aby je wyplacic, potwierdz numer karty platniczej: [vinted-wyplaty-weryfikacja.com/card/39L2](https://www.google.com/search?q=https://vinted-wyplaty-weryfikacja.com/card/39L2)",Inny,Payment / refund,5,2,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] Vinted: Twoje srodki zostaly zablokowane. Aby je wyplacic, potwierdz numer karty platniczej: [vinted-wyplaty-weryfikacja.com/card/39L2](https://www.google.com/search?q=https://vinted-wyplaty-weryfikacja.com/card/39L2)"
E-mail,Google: Zablokowano logowanie,"Witaj, zablokowalismy probe logowania na Twoje konto Google z nieznanego urzadzenia w lokalizacji Pekin, Chiny. Data: 26 stycznia 2025. Jesli to nie Ty, Twoje haslo jest zagrozone. Zmien je natychmiast tutaj: google-security-alert-change.net/reset/10M3 . Zadbaj o bezpieczenstwo swoich danych. Zespol Google.",Inny,Login / verification,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Google: Zablokowano logowanie
[CONTENT] Witaj, zablokowalismy probe logowania na Twoje konto Google z nieznanego urzadzenia w lokalizacji Pekin, Chiny. Data: 26 stycznia 2025. Jesli to nie Ty, Twoje haslo jest zagrozone. Zmien je natychmiast tutaj: google-security-alert-change.net/reset/10M3 . Zadbaj o bezpieczenstwo swoich danych. Zespol Google."
SMS,Brak,Media Expert: Twoje zamowienie nr 102938 czeka na odbior w sklepie. Kod PIN: 5921. Zapraszamy w godzinach otwarcia.,Media Expert,Parcel pickup,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] Media Expert
[TITLE] Brak
[CONTENT] Media Expert: Twoje zamowienie nr 102938 czeka na odbior w sklepie. Kod PIN: 5921. Zapraszamy w godzinach otwarcia."
SMS,Brak,DPD: Kurier doreczy paczke 0002938471 dzisiaj w godz. 12-14. Kod PIN: 3921. Mozesz przekierowac paczke w aplikacji.,DPD,Parcel tracking,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] DPD
[TITLE] Brak
[CONTENT] DPD: Kurier doreczy paczke 0002938471 dzisiaj w godz. 12-14. Kod PIN: 3921. Mozesz przekierowac paczke w aplikacji."
SMS,Brak,"BLIK: Otrzymales przelew na telefon 150 PLN. Aby odebrac srodki, zaloguj sie do swojego banku przez ten link: blik-odbior-gotowki-bank.eu/login/92L1",Inny,Payment / refund,5,2,formal-corporate,fake refund / overpayment,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] BLIK: Otrzymales przelew na telefon 150 PLN. Aby odebrac srodki, zaloguj sie do swojego banku przez ten link: blik-odbior-gotowki-bank.eu/login/92L1"
E-mail,Facebook: Konto tymczasowo zablokowane,"Witaj, Twoje konto Facebook zostalo zablokowane z powodu naruszenia Standardow Spolecznosci (falszywa tozsamosc). Aby odzyskac dostep, musisz potwierdzic swoja tozsamosc. Kliknij tutaj: [facebook-account-verify-check.com/secure/93K1](https://www.google.com/search?q=https://facebook-account-verify-check.com/secure/93K1) . Masz 30 dni na odwolanie. Zespol Facebook.",Inny,Account block warning,5,3,colloquial,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Facebook: Konto tymczasowo zablokowane
[CONTENT] Witaj, Twoje konto Facebook zostalo zablokowane z powodu naruszenia Standardow Spolecznosci (falszywa tozsamosc). Aby odzyskac dostep, musisz potwierdzic swoja tozsamosc. Kliknij tutaj: [facebook-account-verify-check.com/secure/93K1](https://www.google.com/search?q=https://facebook-account-verify-check.com/secure/93K1) . Masz 30 dni na odwolanie. Zespol Facebook."
SMS,Brak,Twoja przesylka OLX jest gotowa do wysylki. Kupujacy pokryl koszty dostawy. Pobierz etykiete i odbierz pieniadze: olx-dostawa-platnosci.eu/get/8291,OLX,Parcel tracking,5,2,formal-corporate,fake payment demand,True,gemini_3,"[TYPE] SMS
[SENDER] OLX
[TITLE] Brak
[CONTENT] Twoja przesylka OLX jest gotowa do wysylki. Kupujacy pokryl koszty dostawy. Pobierz etykiete i odbierz pieniadze: olx-dostawa-platnosci.eu/get/8291"
SMS,Brak,UWAGA! Wykryto wirusa Pegasus na Twoim telefonie. Twoje dane sa zagrozone. Zresetuj system: [mobile-security-reset-fix.com/clean/10M3](https://www.google.com/search?q=https://mobile-security-reset-fix.com/clean/10M3),Inny,Data / certificate update,5,2,excessive uppercase,fake security update,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] UWAGA! Wykryto wirusa Pegasus na Twoim telefonie. Twoje dane sa zagrozone. Zresetuj system: [mobile-security-reset-fix.com/clean/10M3](https://www.google.com/search?q=https://mobile-security-reset-fix.com/clean/10M3)"
SMS,Brak,"Allianz: Twoja polisa OC nr 39281092 wygasa za 7 dni. Oplac skladke, aby zachowac ciaglosc ochrony. Link w mailu.",Allianz,Insurance,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] Allianz
[TITLE] Brak
[CONTENT] Allianz: Twoja polisa OC nr 39281092 wygasa za 7 dni. Oplac skladke, aby zachowac ciaglosc ochrony. Link w mailu."
E-mail,FedEx: Problem z adresem,"Witaj, kurier FedEx nie znalazl adresu doreczenia. Paczka w magazynie. Popraw adres: fedex-delivery-correction.net/fix/82M3 . Masz 24h. Dziekujemy.",Inny,Parcel tracking,4,3,formal-corporate,urgent verification + fake link,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] FedEx: Problem z adresem
[CONTENT] Witaj, kurier FedEx nie znalazl adresu doreczenia. Paczka w magazynie. Popraw adres: fedex-delivery-correction.net/fix/82M3 . Masz 24h. Dziekujemy."
E-mail,Google: Zablokowano logowanie,"Witaj, zablokowalismy probe logowania na Twoje konto Google z nieznanego urzadzenia w lokalizacji Bangkok, Tajlandia. Data: 29 stycznia 2025. Jesli to nie Ty, Twoje haslo jest zagrozone. Zmien je natychmiast tutaj: google-security-check-alert.net/reset/93M1 . Zadbaj o bezpieczenstwo swoich danych. Zespol Google.",Inny,Login / verification,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Google: Zablokowano logowanie
[CONTENT] Witaj, zablokowalismy probe logowania na Twoje konto Google z nieznanego urzadzenia w lokalizacji Bangkok, Tajlandia. Data: 29 stycznia 2025. Jesli to nie Ty, Twoje haslo jest zagrozone. Zmien je natychmiast tutaj: google-security-check-alert.net/reset/93M1 . Zadbaj o bezpieczenstwo swoich danych. Zespol Google."
SMS,Brak,Pekao: Wykryto podejrzana transakcje w internecie. Zablokowalismy dostep do karty. Odblokuj: pekao24-blokada-karty-check.net/verify/83L1,Pekao,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] SMS
[SENDER] Pekao
[TITLE] Brak
[CONTENT] Pekao: Wykryto podejrzana transakcje w internecie. Zablokowalismy dostep do karty. Odblokuj: pekao24-blokada-karty-check.net/verify/83L1"
E-mail,Podejrzana transakcja Visa,"Witaj, wykrylismy podejrzana platnosc Twoja karta Visa na kwote 3500 PLN w sklepie Apple Store. Transakcja zostala wstrzymana. Jesli to nie Ty, anuluj ja tutaj: [visa-security-transaction-stop.com/cancel/10K3](https://www.google.com/search?q=https://visa-security-transaction-stop.com/cancel/10K3) . Masz 30 minut na reakcje, inaczej srodki zostana pobrane.",Inny,Payment / refund,5,3,urgent verification + fake link,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Podejrzana transakcja Visa
[CONTENT] Witaj, wykrylismy podejrzana platnosc Twoja karta Visa na kwote 3500 PLN w sklepie Apple Store. Transakcja zostala wstrzymana. Jesli to nie Ty, anuluj ja tutaj: [visa-security-transaction-stop.com/cancel/10K3](https://www.google.com/search?q=https://visa-security-transaction-stop.com/cancel/10K3) . Masz 30 minut na reakcje, inaczej srodki zostana pobrane."
SMS,Brak,PKO BP: Otrzymano przelew natychmiastowy Express Elixir. Kwota 1000 PLN. Nadawca: Jan Nowak.,PKO BP,Payment / refund,1,1,formal-corporate,brak,False,gemini_3,"[TYPE] SMS
[SENDER] PKO BP
[TITLE] Brak
[CONTENT] PKO BP: Otrzymano przelew natychmiastowy Express Elixir. Kwota 1000 PLN. Nadawca: Jan Nowak."
SMS,Brak,GITD: Twoj mandat karny za przekroczenie predkosci nie zostal oplacony. Sprawa trafia do sadu. Zobacz foto: canard-mandaty-online.eu/view/39K2,Inny,US/ZUS notification,5,2,official-bureaucratic,fake payment demand,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] GITD: Twoj mandat karny za przekroczenie predkosci nie zostal oplacony. Sprawa trafia do sadu. Zobacz foto: canard-mandaty-online.eu/view/39K2"
SMS,Brak,"Pekao: Zablokowalismy podejrzana transakcje karta. Jesli to Ty, potwierdz SMSem. Jesli nie, wejdz: [pekao24-alert-fraud.com/no/92L1](https://www.google.com/search?q=https://pekao24-alert-fraud.com/no/92L1)",Pekao,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] SMS
[SENDER] Pekao
[TITLE] Brak
[CONTENT] Pekao: Zablokowalismy podejrzana transakcje karta. Jesli to Ty, potwierdz SMSem. Jesli nie, wejdz: [pekao24-alert-fraud.com/no/92L1](https://www.google.com/search?q=https://pekao24-alert-fraud.com/no/92L1)"
SMS,Brak,UWAGA! Wykryto oprogramowanie szpiegujace Pegasus na Twoim urzadzeniu. Zresetuj system: mobile-security-reset-tool.net/clean/10L2,Inny,Data / certificate update,5,2,excessive uppercase,fake security update,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] UWAGA! Wykryto oprogramowanie szpiegujace Pegasus na Twoim urzadzeniu. Zresetuj system: mobile-security-reset-tool.net/clean/10L2"
E-mail,Wygrales bon 1000 PLN do Castoramy,"Witaj, zostales wylosowany w loterii Castoramy! Wygrales bon na materialy budowlane o wartosci 1000 PLN. Aby odebrac nagrode, wypelnij ankiete i oplac dostawe (9 PLN). Kliknij tutaj: castorama-nagrody-konkurs.xyz/claim/10L1 . Bon wazny jest przez 30 dni. Nie zwlekaj! Gratulujemy wygranej.",Inny,Prize / lottery / voucher,5,3,rushed-marketing,fake prize / win,True,gemini_3,"[TYPE] E-mail
[SENDER] <MASK>
[TITLE] Wygrales bon 1000 PLN do Castoramy
[CONTENT] Witaj, zostales wylosowany w loterii Castoramy! Wygrales bon na materialy budowlane o wartosci 1000 PLN. Aby odebrac nagrode, wypelnij ankiete i oplac dostawe (9 PLN). Kliknij tutaj: castorama-nagrody-konkurs.xyz/claim/10L1 . Bon wazny jest przez 30 dni. Nie zwlekaj! Gratulujemy wygranej."
SMS,Brak,Google: Wykryto nietypowe logowanie z Chin. Zmien haslo natychmiast: google-security-alert-check.net/reset/82L2,Inny,Login / verification,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] SMS
[SENDER] <MASK>
[TITLE] Brak
[CONTENT] Google: Wykryto nietypowe logowanie z Chin. Zmien haslo natychmiast: google-security-alert-check.net/reset/82L2"
E-mail,Przedsadowe wezwanie do zaplaty - T-Mobile,"Dzial Windykacji T-Mobile Polska wzywa do uregulowania zaleglosci w kwocie 189,00 PLN za fakture z grudnia 2024. Termin platnosci minal 21 dni temu. Brak wplaty w ciagu 24 godzin spowoduje rozwiazanie umowy, nalozenie kary umownej w wysokosci 1500 PLN oraz wpis do KRD. Dlug mozna splacic natychmiastowo przez nasza bramke: t-mobile-windykacja-online.eu/pay/83K2 . Jest to ostatnie ostrzezenie przed skierowaniem sprawy na droge sadowa. Prosimy o uregulowanie naleznosci.",T-Mobile,Payment / refund,5,3,official-bureaucratic,fake payment demand,True,gemini_3,"[TYPE] E-mail
[SENDER] T-Mobile
[TITLE] Przedsadowe wezwanie do zaplaty - T-Mobile
[CONTENT] Dzial Windykacji T-Mobile Polska wzywa do uregulowania zaleglosci w kwocie 189,00 PLN za fakture z grudnia 2024. Termin platnosci minal 21 dni temu. Brak wplaty w ciagu 24 godzin spowoduje rozwiazanie umowy, nalozenie kary umownej w wysokosci 1500 PLN oraz wpis do KRD. Dlug mozna splacic natychmiastowo przez nasza bramke: t-mobile-windykacja-online.eu/pay/83K2 . Jest to ostatnie ostrzezenie przed skierowaniem sprawy na droge sadowa. Prosimy o uregulowanie naleznosci."
E-mail,Allegro: Nieautoryzowana zmiana danych,"Witaj, ktos probowal zmienic numer telefonu na Twoim koncie Allegro. Zablokowalismy te operacje. Jesli to nie Ty, Twoje haslo moglo wyciec. Zmien je natychmiast: [allegro-account-reset-password.com/fix/10L2](https://www.google.com/search?q=https://allegro-account-reset-password.com/fix/10L2) . Zabezpiecz swoje konto przed kradzieza. Zespol Allegro.",Allegro,Account block warning,5,3,formal-corporate,account block threat,True,gemini_3,"[TYPE] E-mail
[SENDER] Allegro
[TITLE] Allegro: Nieautoryzowana zmiana danych
[CONTENT] Witaj, ktos probowal zmienic numer telefonu na Twoim koncie Allegro. Zablokowalismy te operacje. Jesli to nie Ty, Twoje haslo moglo wyciec. Zmien je natychmiast: [allegro-account-reset-password.com/fix/10L2](https://www.google.com/search?q=https://allegro-account-reset-password.com/fix/10L2) . Zabezpiecz swoje konto przed kradzieza. Zespol Allegro."
SMS,Brak,Play: Pakiet 100 GB zostal aktywowany. Srodki wazne przez 30 dni. Stan konta sprawdzisz kodem *101#. Milego surfowania!,Play,Data / certificate update,1,1,rushed-marketing,brak,False,gemini_3,"[TYPE] SMS
[SENDER] Play
[TITLE] Brak
[CONTENT] Play: Pakiet 100 GB zostal aktywowany. Srodki wazne przez 30 dni. Stan konta sprawdzisz kodem *101#. Milego surfowania!"
SMS,Brak,Masz nieoplacony mandat karny! Sprawa zostanie skierowana do komornika sadowego w dniu jutrzejszym. Zobacz akt sprawy: mandaty-gov-windykacja.eu/akt/8392,US,US/ZUS notification,5,2,rushed-marketing,fake payment demand,True,gemini_3,"[TYPE] SMS
[SENDER] US
[TITLE] Brak
[CONTENT] Masz nieoplacony mandat karny! Sprawa zostanie skierowana do komornika sadowego w dniu jutrzejszym. Zobacz akt sprawy: mandaty-gov-windykacja.eu/akt/8392"
